"company","title","career","address","deadline","link"
"(주)데이터메이커","ML Engineer","신입·경력","대전 유성구 문지동 661-3, 217호","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42972081&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)메디픽셀","Senior Machine Learning Engineer (Vision)","경력 5~15년","서울 노원구 공릉동 172 서울과학기술대학교 테크노파크 내","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47698499&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)에스유스카우트","[AI/ML] ML Engineer(강화학습)","경력무관","서울 강남구 테헤란로22길 14 , 7층","~ 04/27(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47990400&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)에스유스카우트","[AI/ML] Backend Engineer","경력7년↑","서울 강남구 역삼로 160 강남취창업허브센터","~ 04/27(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47990386&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)에스유스카우트","[AI/ML] ML Engineer","경력3년↑","서울 강남구 테헤란로 423, 11층","~ 04/27(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47990387&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)데이블","Senior Machine Learning Engineer (4년 이상)","경력 4~10년","서울 강남구 테헤란로 507 WeWork빌딩, 4층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47652978&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)클래스팅","ML Ops 엔지니어","경력2년↑","서울 강남구 역삼로25길 35","오늘마감","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47762848&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"삼정KPMG","[삼정KPMG] AI Center ML/AI 엔지니어 경력직 채용","경력3년↑","서울 강남구 역삼1동 737 강남파이낸스센터 27층","~ 05/04(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47934637&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)더블유컨셉코리아","[W컨셉] TECH담당 검색&데이터 개발팀 AI/ML Engineer","경력6년↑","서울 강남구 테헤란로 231 센터필드 EAST동 20층","~ 04/30(화)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47886513&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)라이앤캐처스","추천엔지니어(ML 엔지니어)를 모집합니다","경력5년↑","경기 성남시 분당구 서현동 42","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47581862&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
