"company","title","career","address","deadline","link"
"루켄(Lukken)","IoT 하드웨어/펌웨어 개발자 모집","경력3년↑","대전 유성구 테크노2로 160 (용산동, 충남대학교 창업지원센터) 202호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44372495?Oem_Code=C1&logpath=1&stext=하드웨어&listno=111"
"넷진테크㈜","통신장비 하드웨어개발 신입사원 모집","신입","경기 군포시 공단로 284 (금정동, 한림벤쳐타운) 7층 704호","~06/01(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44371677?Oem_Code=C1&logpath=1&stext=하드웨어&listno=112"
"㈜테스탑","(경력무관) Hardware&Firmware&Micom外 정규직 채용","경력무관","서울 구로구 구로3동 한신아이티타워 808호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44370040?Oem_Code=C1&logpath=1&stext=하드웨어&listno=113"
"㈜하가","펌웨어 & 하드웨어 개발자 채용","경력무관","경북 경산시 하양읍 가마실길 50 (부호리, 경일대학교) R&DB센터 112호~114호","~06/01(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44368300?Oem_Code=C1&logpath=1&stext=하드웨어&listno=114"
"㈜에스제이테크","하드웨어 설계 경력5년이상 정규직","경력5년↑","강원 횡성군 우천면 우천산업단지로 60-54 (상하가리) 에스제이테크","~04/16(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44367170?Oem_Code=C1&logpath=1&stext=하드웨어&listno=115"
"다중지능연구소","하드웨어/펌웨어 개발자 채용(석사 우대)","경력무관","서울 동작구 국사봉길 12 (신대방동) 신월빌딩 402호","~06/01(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44366650?Oem_Code=C1&logpath=1&stext=하드웨어&listno=116"
"다보오에스티㈜","다보오에스티(주) 기술연구실 하드웨어(H/W)개발 경력 모집","경력4년↑","서울 금천구 가산디지털2로 115 (가산동, 대륭테크노타운3차) 610호","~05/31(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44358777?Oem_Code=C1&logpath=1&stext=하드웨어&listno=117"
"비젼블루㈜","연구소 하드웨어 엔지니어 및 영업지원 직원모집","신입·경력1년↑","인천 연수구 송도미래로 30 (송도동, 송도 BRC 스마트밸리 지식산업센터) A동 15층","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44335508?Oem_Code=C1&logpath=1&stext=하드웨어&listno=118"
"㈜광성계측기","연구개발직 채용 - 하드웨어개발 (1명)","경력10년↑","부산 기장군 장안읍 장안산단8로 126 (반룡리) 광성계측기","~05/01(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44357006?Oem_Code=C1&logpath=1&stext=하드웨어&listno=119"
"㈜사일로텍","[주식회사 사일로텍] 펌웨어 / 임베디드 하드웨어 개발 인재 채용 (경력 무관, 재택 협의 가능)","경력무관","인천 서구 심곡로 103 (심곡동) 3호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44356966?Oem_Code=C1&logpath=1&stext=하드웨어&listno=120"
"콩테크","[판교 IT기업] 콩테크 하드웨어 엔지니어 채용","경력3년↑","경기 성남시 분당구 대왕판교로 660 (삼평동, 유스페이스1) B동 1203호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44356645?Oem_Code=C1&logpath=1&stext=하드웨어&listno=121"
"㈜뉴로소나","의료기기 초음파 시스템 하드웨어 개발 연구원 채용 (경력)","경력4년↑","서울 송파구 법원로11길 11 (문정동, 문정현대지식산업센터1-1) B동 1307~1310호","~05/01(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44354112?Oem_Code=C1&logpath=1&stext=하드웨어&listno=122"
"㈜와튼","하드웨어(H/W) 개발자 모집","신입·경력8년↑","경기도 성남시 수정구 고등동 572 현대지식산업센터 성남고등 309~311호","~05/31(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44352341?Oem_Code=C1&logpath=1&stext=하드웨어&listno=123"
"㈜프라임솔루션","하드웨어 개발 / 펌웨어 개발자 모집","경력무관","경기 안양시 동안구 시민대로327번길 24 (관양동, 더프라임빌딩) 2층","~04/13(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44352190?Oem_Code=C1&logpath=1&stext=하드웨어&listno=124"
"㈜노드","의료기기 하드웨어 엔지니어 경력직 채용 (서울 연구소 / 원주 본사)","경력2년↑","서울 관악구 신림로 117 (신림동) 서울대","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44338006?Oem_Code=C1&logpath=1&stext=하드웨어&listno=125"
"㈜상상제작소","하드웨어 보조 엔지니어 신입 채용","신입","경기 부천시 조마루로385번길 122 (춘의동, 삼보테크노타워) 1617호","~04/28(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44346191?Oem_Code=C1&logpath=1&stext=하드웨어&listno=126"
"㈜이몰디노","[마이스터고 우대] 주니어 하드웨어 개발자","신입","서울 중구 한강대로 416 (남대문로5가) 서울스퀘어 14층","~04/28(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44343486?Oem_Code=C1&logpath=1&stext=하드웨어&listno=127"
"㈜테라시스디앤씨","(주)테라시스디앤씨에서 의료기기 하드웨어 경력자를 모십니다.","경력3년↑","경기 남양주시 순화궁로 249 (별내동, 별내역파라곤스퀘어) N동 11층 1101~1108호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44328152?Oem_Code=C1&logpath=1&stext=하드웨어&listno=128"
"옵티코","Hardware 엔지니어 신입 모집","신입","경북 포항시 남구 청암로 87 (지곡동, 체인지업그라운드) 체인지업그라운드 532호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44327083?Oem_Code=C1&logpath=1&stext=하드웨어&listno=129"
"㈜동화엠피에스","가구 하드웨어 설계 개발팀 모집합니다","경력","인천 미추홀구 염전로289번길 49 (도화동, 동화엠피에스)","~05/25(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44316763?Oem_Code=C1&logpath=1&stext=하드웨어&listno=130"
"㈜리버트론","[정규직] 하드웨어 개발 모집","신입·경력","서울 영등포구 당산로41길 11 (당산동4가, 당산SKV1center) SK V1 Center W동 1109~1112호","~04/25(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44310370?Oem_Code=C1&logpath=1&stext=하드웨어&listno=131"
"㈜네비웍스","하드웨어 구성 개발 및 시스템 설치 관리 채용","경력3년↑","경기 안양시 동안구 관양동 부림로 170번길 41-18","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44304190?Oem_Code=C1&logpath=1&stext=하드웨어&listno=132"
"주식회사 블루이엔지","반도체 검사장비 Hardware 엔지니어","경력무관","경기 안양시 동안구 시민대로109번길 24-3 (호계동) 동보프라자 1층","~04/24(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44301189?Oem_Code=C1&logpath=1&stext=하드웨어&listno=133"
"㈜cijkorea","하드웨어(CAD, Solidworks 등) 기술 개발 엔지니어 모집","경력5년↑","경기 오산시 서랑로 36 (서랑동) (주)씨.아이.제이코리아","~04/24(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44302183?Oem_Code=C1&logpath=1&stext=하드웨어&listno=134"
"㈜나우시스템","영상, 오디오, 네트워크 관련 하드웨어 설계 담당자 모집","신입·경력","서울 금천구 가산디지털2로 53 (가산동, 한라시그마밸리) 911호 , 912호","~04/24(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44301495?Oem_Code=C1&logpath=1&stext=하드웨어&listno=135"
"셀바스헬스케어","[코스닥상장사] 하드웨어 개발자 채용","경력2년↑","대전 유성구 신성로 155 (신성동, (주)셀바스헬스케어)","~05/24(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44301435?Oem_Code=C1&logpath=1&stext=하드웨어&listno=136"
"텐텍㈜","[텐텍] 의료미용기기 하드웨어 엔지니어 채용","경력2년↑","서울 구로구 디지털로33길 50 (구로동, 벽산디지털밸리7차)","~04/24(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44301117?Oem_Code=C1&logpath=1&stext=하드웨어&listno=137"
"㈜유플러스아이티","하드웨어개발자 모집","신입·경력3년↑","서울 영등포구 양평로21길 26 (양평동5가)","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44298913?Oem_Code=C1&logpath=1&stext=하드웨어&listno=138"
"다믈파워반도체(유)","H/W SYSTEM 엔지니어 채용 (하드웨어개발)","경력3년↑","경기 안양시 동안구 학의로 250 (관양동, 관양 두산 벤처다임) 506호","~04/23(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44297051?Oem_Code=C1&logpath=1&stext=하드웨어&listno=139"
"낙스넷㈜","SK그룹사 컴퓨터,OS,하드웨어, PC 유지보수  채용(종로)","신입·경력","서울 종로구 청계천로 85 (관철동, 삼일빌딩) 삼일빌딩","~04/21(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44285815?Oem_Code=C1&logpath=1&stext=하드웨어&listno=140"
"㈜부길","[성남/코맥스 협력업체] 하드웨어(HW) QA/테스터 (경력2년 이상) 모집","경력2년↑","경기 성남시 중원구 둔촌대로 494 (상대원동)","~04/21(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44291770?Oem_Code=C1&logpath=1&stext=하드웨어&listno=141"
"비햅틱스","하드웨어 개발자 (경력 5년 이하)","경력","서울 중구 세종대로12길 12 (남대문로4가) 4층","~04/12(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44293433?Oem_Code=C1&logpath=1&stext=하드웨어&listno=142"
"㈜씨엔에이치시스템","하드웨어 개발 엔지니어 모집(경력)","경력5년↑","경기 수원시 영통구 원천동 552번지 이노플렉스 2동 802호","~04/21(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44289889?Oem_Code=C1&logpath=1&stext=하드웨어&listno=143"
"㈜에스티선랩","하드웨어 신입 개발자 모집","신입","서울 금천구 디지털로9길 32 (가산동, 갑을그레이트밸리) 1702","~05/21(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44286756?Oem_Code=C1&logpath=1&stext=하드웨어&listno=144"
"장고시스템","전기 설계 및 하드웨어 제작","신입·경력5년↑","인천 서구 검단천로356번길 43 (오류동) 장고시스템","~04/20(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44275380?Oem_Code=C1&logpath=1&stext=하드웨어&listno=145"
"수퍼빈","하드웨어 회로 설계 & 펌웨어 개발","경력2년↑","경기 성남시 분당구 황새울로 216 (수내동, 휴맥스빌리지) 5층 수퍼빈","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44270866?Oem_Code=C1&logpath=1&stext=하드웨어&listno=146"
"주식회사 유넷컨버전스","임베디드 하드웨어 개발자 모집(신입 및 경력)","신입·경력","경기 수원시 영통구 신원로 88 (신동, 디지털엠파이어2) 101동 511호","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44269097?Oem_Code=C1&logpath=1&stext=하드웨어&listno=147"
"㈜에스더블유엠","자동차 전장 (AVN) 하드웨어 개발 및 EMC 인증 담당자 채용","경력3년↑","경기 안양시 동안구 시민대로327번길 28 (관양동, 에스엘평촌R&D센터) 5,6층","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44268224?Oem_Code=C1&logpath=1&stext=하드웨어&listno=148"
"㈜케이이알","RF 하드웨어(H/W) 엔지니어 채용 공고","경력3년↑","세종 연동면 원합강1길 50 (명학리, 한국전자파연구소) .","~05/19(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44264886?Oem_Code=C1&logpath=1&stext=하드웨어&listno=149"
"㈜하가","하드웨어 연구 및 개발자 채용 (석사 우대)","경력무관","경북 경산시 하양읍 가마실길 50 (부호리, 경일대학교) R&DB센터 112호","~04/18(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44264075?Oem_Code=C1&logpath=1&stext=하드웨어&listno=150"
"헬스앤바이오㈜","[케어팟] 소형가전 하드웨어 엔지니어 품질관리 경력 모집","경력2년↑","서울 서초구 서초대로60길 18 (서초동, 교대정인빌딩) 8층","~05/17(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44245949?Oem_Code=C1&logpath=1&stext=하드웨어&listno=151"
"㈜스페이스센싱","하드웨어 설계 및 펌웨어 개발 연구원 채용","경력무관","전북 완주군 봉동읍 완주산단6로 224 (둔산리, (재)전북테크노파크전북과학기술진흥센터) 연구동 320호","~05/17(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44245189?Oem_Code=C1&logpath=1&stext=하드웨어&listno=152"
"담스테크","(주)담스테크 RF 하드웨어 개발 신입사원 채용","신입","경기 성남시 중원구 둔촌대로 388 (상대원동, 크란츠테크노) 303호 기술연구소","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44244517?Oem_Code=C1&logpath=1&stext=하드웨어&listno=153"
"㈜파미트리","스마트팜 시스템 하드웨어 개발팀  경력 채용","경력3년↑","충남 예산군 예산읍 대학로54번길 19 (대회리) 학생회관 216호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44232473?Oem_Code=C1&logpath=1&stext=하드웨어&listno=154"
"㈜아밀이엔지","하드웨어 개발","경력3년↑","경기 성남시 중원구 둔촌대로 388 (상대원동, 크란츠테크노) 802호","~04/14(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44229277?Oem_Code=C1&logpath=1&stext=하드웨어&listno=155"
"에이존테크㈜","2024년 상반기 하드웨어 개발자 모집","신입·경력","대구광역시 북구 경대로17길 47 (복현동) IT융합산업빌딩 906호","~05/14(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44229054?Oem_Code=C1&logpath=1&stext=하드웨어&listno=156"
"㈜에비오시스테크놀러지스","[KAI 자회사] 하드웨어, 시험장비 부문 모집","경력","경기 성남시 분당구 판교로 723 (야탑동, 분당테크노파크) B동 903호","~04/12(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44215440?Oem_Code=C1&logpath=1&stext=하드웨어&listno=157"
"스타넥스","[스타넥스] 기술연구소 경력연구원 모집 (하드웨어 / 소프트웨어 / 펌웨어 개발)","경력5년↑","서울 금천구 가산디지털1로 212 (가산동, 코오롱디지털타워애스턴) 코오롱디지털타워애스턴 201호","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44214370?Oem_Code=C1&logpath=1&stext=하드웨어&listno=158"
"㈜메디칼파크","영상의료기기센터 - 초음파 진단기 하드웨어 개발자","경력5년↑","경기 용인시 수지구 신수로 767 (동천동, 분당수지U-TOWER)","~05/12(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44210891?Oem_Code=C1&logpath=1&stext=하드웨어&listno=159"
"㈜일렉트리","하드웨어 펌웨어 개발자 채용 공고","경력3년↑","경기 부천시 오정구 석천로 345 (삼정동, 부천테크노파크) 301동 1304호","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44200603?Oem_Code=C1&logpath=1&stext=하드웨어&listno=160"
"㈜타스코","(주)타스코 - 2D 의약품 일련번호 하드웨어 전기-PLC 부문 신입/경력 모집","경력무관","경기 안양시 동안구 엘에스로116번길 25-32 (호계동, 안양SKV1center) 617호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44183833?Oem_Code=C1&logpath=1&stext=하드웨어&listno=161"
"㈜베스트디지탈","하드웨어 개발자 신입/경력 채용","신입·경력3년↑","서울 금천구 가산동 60-25 에이스하이엔드타워6차","~05/07(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44178817?Oem_Code=C1&logpath=1&stext=하드웨어&listno=162"
"비전아이","RF 하드웨어(HW) 엔지니어 채용","경력1년↑","서울 마포구 백범로 35 (신수동, 서강대학교) 떼이야르관 408호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44177527?Oem_Code=C1&logpath=1&stext=하드웨어&listno=163"
"유경제어㈜ 본사","유경제어(주) 하드웨어 개발자 채용","경력무관","서울 금천구 가산동 470-12","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44169002?Oem_Code=C1&logpath=1&stext=하드웨어&listno=164"
"㈜뉴퐁","의료기기 연구소 하드웨어 설계 엔지니어 채용 (서울 금천구)","경력3년↑","서울 금천구 벚꽃로 278 (가산동, SJ테크노빌) 1206, 1216호","~05/05(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44158505?Oem_Code=C1&logpath=1&stext=하드웨어&listno=165"
"아이리텍인크 한국영업소","Hardware 개발, 생산지원/관리 및 QA/QC Junior Member","신입·경력1년↑","서울 금천구 서부샛길 606 (가산동, 대성디폴리스지식산업센터) A동 801호","~05/04(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44142571?Oem_Code=C1&logpath=1&stext=하드웨어&listno=166"
"㈜경우시스테크","하드웨어 개발자 채용","신입·경력","서울 금천구 디지털로9길 68 (가산동, 대륭포스트타워 5차) 4층 전층","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44135408?Oem_Code=C1&logpath=1&stext=하드웨어&listno=167"
"㈜아이디에스글로벌","[지브라 프린터/스캐너/모빌리티] 기술지원 및 AS 담당 하드웨어 엔지니어 신입/경력 모집","신입·경력","서울 서초구 강남대로41길 8 (서초동, 태연빌딩) 2층","~04/28(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44107951?Oem_Code=C1&logpath=1&stext=하드웨어&listno=168"
"㈜에이아이매틱스","하드웨어(Hardware) 개발","경력5년↑","서울 영등포구 양산로 57-5 (양평동3가, 양평동 이노플렉스) 12층","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44097478?Oem_Code=C1&logpath=1&stext=하드웨어&listno=169"
"엠브이솔루션","산업용 컨트롤러 하드웨어 개발 신입/경력 모집","경력무관","경기 성남시 중원구 갈마치로288번길 14 (상대원동, 성남SKV1tower) A동 810~811호","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44097409?Oem_Code=C1&logpath=1&stext=하드웨어&listno=170"
"볼크","기구설계, 전자 하드웨어(HW) 개발 경력자 모집(광명)","경력무관","경기 광명시 새빛공원로 67 (일직동) , A동 2501호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44083865?Oem_Code=C1&logpath=1&stext=하드웨어&listno=171"
"볼크","기구설계, 전자 하드웨어(HW) 개발 경력자 모집(대구)","경력무관","대구 서구 와룡로 307 (중리동) , 310호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44083774?Oem_Code=C1&logpath=1&stext=하드웨어&listno=172"
"㈜메디코어스","[성남] 의료기기 하드웨어 개발자 모집","경력5년↑","경기 성남시 중원구 사기막골로62번길 33 (상대원동) 성남센터엠 F410호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44082818?Oem_Code=C1&logpath=1&stext=하드웨어&listno=173"
"(주)은성글로벌","기술연구소 하드웨어 개발자 모집","경력1년↑","서울 금천구 가산디지털1로 145 (가산동, 에이스하이엔드타워3차) 1701~1702호","~04/26(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44081764?Oem_Code=C1&logpath=1&stext=하드웨어&listno=174"
"㈜디노바","의료기기 하드웨어(HW) 개발자 채용","경력5년↑","경기 군포시 공단로140번안길 27 (당정동) 2층 (주)디노바","~04/23(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44072125?Oem_Code=C1&logpath=1&stext=하드웨어&listno=175"
"영풍전자㈜","영풍전자(주) 하드웨어 시스템설계 경력연구원 채용(영상솔루션)","경력3년↑","경기 성남시 중원구 둔촌대로 537 (상대원동, 쌍용IT트윈타워 A동) 807호","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44062020?Oem_Code=C1&logpath=1&stext=하드웨어&listno=176"
"㈜메디아나","하드웨어 및 소프트웨어 개발자 채용","신입·경력2년↑","강원 원주시 문막읍 동화공단로 132 (동화리) (주)메디아나","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44059315?Oem_Code=C1&logpath=1&stext=하드웨어&listno=177"
"㈜파익스","Hardware 개발 연구원 채용","경력무관","서울 구로구 구로동 222-31 지플러스코오롱지티털타워 505호, 506호","~04/16(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44010291?Oem_Code=C1&logpath=1&stext=하드웨어&listno=178"
"㈜와이앤엠시스템즈","PTZ/POV 비디오 카메라 및 컨트롤러 하드웨어 개발자","신입","서울특별시 금천구 가산디지털1로 119 (가산동) A동 1105호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/43999373?Oem_Code=C1&logpath=1&stext=하드웨어&listno=179"
"세계전자㈜","하드웨어 개발직","경력3년↑","경기 성남시 중원구 사기막골로90번길 36 (상대원동) 세계전자","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/43999021?Oem_Code=C1&logpath=1&stext=하드웨어&listno=180"
